,,,,,Label
./OID/Dataset/train/5598f491b22b708e.jpg,0,463,680,1023,Bed
./OID/Dataset/train/559c9cc001ddd87e.jpg,0,483,150,662,Table
./OID/Dataset/train/559d0458992fb81e.jpg,33,348,606,636,Table
./OID/Dataset/train/55aa1c568b42e860.jpg,459,242,822,456,Couch
./OID/Dataset/train/55aa1c568b42e860.jpg,0,335,588,683,Couch
./OID/Dataset/train/55c8772485a6a0bd.jpg,690,381,1023,684,Bed
./OID/Dataset/train/55c9b02747d56ad5.jpg,0,109,1021,698,Couch
./OID/Dataset/train/55d2e8b538a883fb.jpg,229,302,637,658,Bed
./OID/Dataset/train/55d4dae825080076.jpg,193,451,779,746,Bed
./OID/Dataset/train/55d80d1ca1ff4ea8.jpg,225,232,316,287,Table
./OID/Dataset/train/55d80d1ca1ff4ea8.jpg,237,302,1023,452,Table
./OID/Dataset/train/55d80d1ca1ff4ea8.jpg,959,233,1023,296,Table
./OID/Dataset/train/55f401c88fd4f05c.jpg,225,470,773,767,Bed
./OID/Dataset/train/55f79dc63a0f5948.jpg,64,445,987,1024,Table
./OID/Dataset/train/55ff285378dff527.jpg,220,361,884,652,Table
./OID/Dataset/train/55ff285378dff527.jpg,596,220,665,282,Table
./OID/Dataset/train/5607695b8c3ad15a.jpg,362,257,645,525,Couch
./OID/Dataset/train/5607695b8c3ad15a.jpg,675,254,813,383,Couch
./OID/Dataset/train/560880c2bd2659b4.jpg,168,291,1023,725,Table
./OID/Dataset/train/5608bff6d5b2ab54.jpg,0,776,680,1022,Table
./OID/Dataset/train/5636d95c6c4f47fd.jpg,0,141,660,676,Couch
./OID/Dataset/train/56450bbbb4a2c616.jpg,0,202,1023,760,Bed
./OID/Dataset/train/56463963101d821d.jpg,3,343,102,494,Table
./OID/Dataset/train/56463963101d821d.jpg,222,541,851,683,Table
./OID/Dataset/train/564eb3ca360e6246.jpg,0,465,993,767,Table
./OID/Dataset/train/564fcb209ba0cf35.jpg,468,384,1008,659,Table
./OID/Dataset/train/565579f0d169ce54.jpg,0,520,627,682,Table
./OID/Dataset/train/565579f0d169ce54.jpg,569,387,646,526,Table
./OID/Dataset/train/5684e3f70fcc9985.jpg,0,77,749,899,Bed
./OID/Dataset/train/568552746f82b597.jpg,0,376,931,680,Table
./OID/Dataset/train/568552746f82b597.jpg,0,128,150,377,Table
./OID/Dataset/train/56990bb3ec57e68b.jpg,603,348,976,733,Table
./OID/Dataset/train/56990bb3ec57e68b.jpg,0,380,138,578,Table
./OID/Dataset/train/56990bb3ec57e68b.jpg,5,324,102,374,Table
./OID/Dataset/train/56990bb3ec57e68b.jpg,76,404,310,717,Table
./OID/Dataset/train/56990bb3ec57e68b.jpg,138,339,283,399,Table
./OID/Dataset/train/56990bb3ec57e68b.jpg,246,362,423,448,Table
./OID/Dataset/train/56990bb3ec57e68b.jpg,324,420,578,767,Table
./OID/Dataset/train/56990bb3ec57e68b.jpg,413,376,595,505,Table
./OID/Dataset/train/569cc6e54bc973cf.jpg,0,408,1023,641,Table
./OID/Dataset/train/569cc6e54bc973cf.jpg,0,484,1023,767,Table
./OID/Dataset/train/56a2928c179f5120.jpg,25,319,891,604,Bed
./OID/Dataset/train/56bb951a2dcd11b4.jpg,0,420,248,889,Couch
./OID/Dataset/train/56c52e57f9c51f95.jpg,161,274,803,661,Table
./OID/Dataset/train/56c755178cc2f3f8.jpg,31,12,932,682,Couch
./OID/Dataset/train/56cfaceb4c543616.jpg,0,291,490,620,Bed
./OID/Dataset/train/56e755cda923839b.jpg,0,495,114,583,Table
./OID/Dataset/train/56e755cda923839b.jpg,0,597,491,767,Table
./OID/Dataset/train/56e755cda923839b.jpg,5,519,230,651,Table
./OID/Dataset/train/56e755cda923839b.jpg,133,505,279,598,Table
./OID/Dataset/train/56e98a7e39ec038a.jpg,0,0,767,1023,Bed
./OID/Dataset/train/57090a3fadaad795.jpg,529,554,995,767,Couch
./OID/Dataset/train/570d324d05211353.jpg,277,452,729,678,Table
./OID/Dataset/train/57212fb9442c9338.jpg,215,292,733,553,Couch
./OID/Dataset/train/572757f882273a34.jpg,0,409,88,455,Couch
./OID/Dataset/train/572757f882273a34.jpg,111,419,284,574,Couch
./OID/Dataset/train/572757f882273a34.jpg,138,425,318,574,Couch
./OID/Dataset/train/576567646febb74a.jpg,0,217,666,762,Bed
./OID/Dataset/train/576a01dfa02d229a.jpg,41,705,737,1009,Bed
./OID/Dataset/train/577f9edfd3b998cc.jpg,0,300,759,625,Table
./OID/Dataset/train/5780957ae660de83.jpg,374,459,758,874,Table
./OID/Dataset/train/578135fddea04ec8.jpg,390,49,717,563,Bed
./OID/Dataset/train/57bc44fe9961bd82.jpg,225,361,1023,767,Table
./OID/Dataset/train/57bc44fe9961bd82.jpg,244,542,443,767,Table
./OID/Dataset/train/57c3baca37f07213.jpg,0,155,314,681,Bed
./OID/Dataset/train/57c3baca37f07213.jpg,281,197,413,478,Bed
./OID/Dataset/train/57c3baca37f07213.jpg,636,222,898,417,Bed
./OID/Dataset/train/57c3baca37f07213.jpg,718,241,1023,681,Bed
./OID/Dataset/train/57cbf1f19178dd2f.jpg,0,718,1022,1017,Table
./OID/Dataset/train/57cf49c479750836.jpg,11,293,579,1014,Couch
./OID/Dataset/train/57d6c0197d18eb78.jpg,101,0,745,767,Bed
./OID/Dataset/train/57e6204b64d78038.jpg,254,488,1023,742,Bed
./OID/Dataset/train/57e6204b64d78038.jpg,506,422,981,612,Bed
./OID/Dataset/train/57f160223519a5f8.jpg,531,382,735,722,Table
./OID/Dataset/train/57f160223519a5f8.jpg,670,369,895,509,Table
./OID/Dataset/train/57f1f4f717cf598c.jpg,560,557,768,757,Table
./OID/Dataset/train/57f1f4f717cf598c.jpg,0,762,713,1023,Table
./OID/Dataset/train/5806adec21ecd326.jpg,945,321,1018,396,Table
./OID/Dataset/train/5811c2f1cdf89ebc.jpg,102,173,875,495,Bed
./OID/Dataset/train/5814ae639af6b278.jpg,258,385,682,1023,Table
./OID/Dataset/train/581a102c139c97e7.jpg,544,129,740,278,Bed
./OID/Dataset/train/581a102c139c97e7.jpg,599,79,808,180,Bed
./OID/Dataset/train/58265346896fe243.jpg,131,217,378,363,Table
./OID/Dataset/train/58265346896fe243.jpg,159,197,271,237,Table
./OID/Dataset/train/58265346896fe243.jpg,408,188,497,241,Table
./OID/Dataset/train/58265346896fe243.jpg,477,195,624,272,Table
./OID/Dataset/train/58265346896fe243.jpg,645,187,760,238,Table
./OID/Dataset/train/5829f5b3b649795f.jpg,137,468,416,691,Table
./OID/Dataset/train/587a5607d3f4193f.jpg,607,370,949,683,Table
./OID/Dataset/train/587a5607d3f4193f.jpg,0,432,646,679,Table
./OID/Dataset/train/5880061346d6ee33.jpg,163,368,316,478,Couch
./OID/Dataset/train/5880061346d6ee33.jpg,310,375,404,482,Couch
./OID/Dataset/train/5880061346d6ee33.jpg,509,348,556,471,Couch
./OID/Dataset/train/5880061346d6ee33.jpg,701,332,783,456,Couch
./OID/Dataset/train/5880061346d6ee33.jpg,956,313,1023,420,Couch
./OID/Dataset/train/588256d8bf305332.jpg,0,771,627,1023,Table
./OID/Dataset/train/5888fea3274ca768.jpg,6,411,320,763,Table
./OID/Dataset/train/5888fea3274ca768.jpg,747,449,1021,575,Table
./OID/Dataset/train/5888fea3274ca768.jpg,750,448,924,656,Table
./OID/Dataset/train/58ae410f9f37834f.jpg,19,379,280,611,Couch
./OID/Dataset/train/58ae410f9f37834f.jpg,245,355,512,495,Couch
./OID/Dataset/train/58ae410f9f37834f.jpg,472,310,620,451,Couch
./OID/Dataset/train/58ae925a43872250.jpg,344,287,708,460,Couch
./OID/Dataset/train/58c44d5244aada31.jpg,0,345,1023,682,Couch
./OID/Dataset/train/58df1b668a92a104.jpg,475,506,975,733,Couch
./OID/Dataset/train/58e5fe55c3d11452.jpg,138,593,657,971,Table
./OID/Dataset/train/59103272f267f64f.jpg,61,583,593,989,Couch
./OID/Dataset/train/59193ee862fdddf2.jpg,522,358,993,800,Couch
./OID/Dataset/train/5924a01b4c621614.jpg,294,425,493,589,Table
./OID/Dataset/train/5924a01b4c621614.jpg,588,357,767,491,Table
./OID/Dataset/train/5937d8b91c2de572.jpg,0,0,1023,767,Bed
./OID/Dataset/train/593d39b13f43512f.jpg,385,506,783,684,Table
./OID/Dataset/train/59606a9c1db20b03.jpg,0,0,1023,767,Couch
./OID/Dataset/train/5978177a8b9d4751.jpg,694,424,926,625,Table
./OID/Dataset/train/5978177a8b9d4751.jpg,419,492,671,767,Table
./OID/Dataset/train/5978d015df0e5ccb.jpg,280,368,1023,765,Bed
./OID/Dataset/train/59800259de1fd34d.jpg,0,289,1022,676,Bed
./OID/Dataset/train/59856f0dbcc07c2e.jpg,387,439,619,538,Couch
./OID/Dataset/train/59964dd2e89222c6.jpg,499,445,1024,764,Bed
./OID/Dataset/train/59aa852c65ef82a4.jpg,13,301,1002,1007,Couch
./OID/Dataset/train/59adb6d7571dfba5.jpg,0,435,1023,750,Table
./OID/Dataset/train/59b2623e0a5e577d.jpg,0,296,1023,767,Bed
./OID/Dataset/train/59b6bcefeeab3eee.jpg,150,168,1023,767,Bed
./OID/Dataset/train/59d881fb185cad22.jpg,0,858,682,1023,Table
./OID/Dataset/train/59e954411077ea5f.jpg,0,0,1023,680,Couch
./OID/Dataset/train/59eccef443d27e88.jpg,9,329,464,610,Couch
./OID/Dataset/train/59f5db7cd0d26b50.jpg,0,723,246,767,Table
./OID/Dataset/train/59f5db7cd0d26b50.jpg,145,475,595,716,Table
./OID/Dataset/train/59f5db7cd0d26b50.jpg,740,479,1023,580,Table
./OID/Dataset/train/59f5db7cd0d26b50.jpg,779,545,1020,753,Table
./OID/Dataset/train/59f5db7cd0d26b50.jpg,903,688,1023,764,Table
./OID/Dataset/train/5a149d39b5cce1b7.jpg,45,151,794,717,Couch
./OID/Dataset/train/5a22e7dab3e831b7.jpg,449,445,704,537,Bed
./OID/Dataset/train/5a360821111d19d0.jpg,73,632,424,999,Table
./OID/Dataset/train/5a36fdbd295c085e.jpg,522,304,1023,673,Bed
./OID/Dataset/train/5a3c4a3c5414e8c9.jpg,0,10,1024,683,Couch
./OID/Dataset/train/5a4c4c63dd3ccbc9.jpg,230,388,612,767,Couch
./OID/Dataset/train/5a4c4c63dd3ccbc9.jpg,751,349,1023,733,Couch
./OID/Dataset/train/5a54a8da8ae63018.jpg,669,256,1023,509,Couch
./OID/Dataset/train/5a56d3a6ebf7e0d5.jpg,0,262,1021,767,Couch
./OID/Dataset/train/5a86ae51edaf2454.jpg,254,539,766,816,Couch
./OID/Dataset/train/5a86ae51edaf2454.jpg,216,526,699,994,Table
./OID/Dataset/train/5a90edde9b35e460.jpg,82,384,973,679,Table
./OID/Dataset/train/5a9e74a88f67cad4.jpg,96,247,256,314,Table
./OID/Dataset/train/5a9f11f35c6710a7.jpg,0,533,182,767,Couch
./OID/Dataset/train/5a9f11f35c6710a7.jpg,174,563,453,767,Couch
./OID/Dataset/train/5a9f11f35c6710a7.jpg,419,568,605,767,Couch
./OID/Dataset/train/5a9f33a274054c00.jpg,0,377,138,682,Couch
./OID/Dataset/train/5a9f33a274054c00.jpg,204,404,757,592,Couch
./OID/Dataset/train/5a9f33a274054c00.jpg,383,402,1023,682,Couch
./OID/Dataset/train/5aa7e898d0ed6697.jpg,0,0,1024,606,Bed
./OID/Dataset/train/5ab5c87434245b50.jpg,0,207,679,841,Bed
./OID/Dataset/train/5ab78bbbf9e0a302.jpg,569,468,862,644,Table
./OID/Dataset/train/5ab78bbbf9e0a302.jpg,248,483,495,680,Table
./OID/Dataset/train/5abbdd6a0c294cec.jpg,13,474,230,736,Couch
./OID/Dataset/train/5ad4ac088af3dd5c.jpg,181,608,402,826,Table
./OID/Dataset/train/5ad5a8fe1289a1b1.jpg,33,185,963,672,Bed
./OID/Dataset/train/5ad91c919930e8fe.jpg,0,455,308,744,Couch
./OID/Dataset/train/5ad91c919930e8fe.jpg,44,349,413,529,Couch
./OID/Dataset/train/5ad91c919930e8fe.jpg,565,410,1005,744,Couch
./OID/Dataset/train/5aeebce591a83632.jpg,0,448,239,768,Table
./OID/Dataset/train/5aeebce591a83632.jpg,804,352,968,537,Table
./OID/Dataset/train/5b00a16ed14b8b2c.jpg,0,104,1023,767,Table
./OID/Dataset/train/5b0d4cd304f5f5b6.jpg,20,45,1023,682,Bed
./OID/Dataset/train/5b1eb9208253264e.jpg,209,387,970,767,Couch
./OID/Dataset/train/5b275d0c607259b5.jpg,508,320,932,597,Table
./OID/Dataset/train/5b275d0c607259b5.jpg,1,330,160,649,Table
./OID/Dataset/train/5b275d0c607259b5.jpg,795,427,1023,649,Table
./OID/Dataset/train/5b3f608d2066bf49.jpg,0,81,924,682,Table
./OID/Dataset/train/5b4784fe6f346bf4.jpg,410,122,1004,584,Bed
./OID/Dataset/train/5b566c4b8b9b51b5.jpg,134,242,519,481,Bed
./OID/Dataset/train/5b566c4b8b9b51b5.jpg,635,294,808,429,Couch
./OID/Dataset/train/5b566c4b8b9b51b5.jpg,793,347,1023,571,Couch
./OID/Dataset/train/5b6d5e6ba3a00aef.jpg,0,279,1023,682,Couch
./OID/Dataset/train/5b88a06c6932a908.jpg,532,243,973,471,Couch
./OID/Dataset/train/5b916b77a3fda8e8.jpg,0,170,1023,767,Table
./OID/Dataset/train/5baa4e92e553b647.jpg,0,28,915,767,Couch
./OID/Dataset/train/5bc5bf8d2c02a7ba.jpg,438,505,668,644,Table
./OID/Dataset/train/5bc5bf8d2c02a7ba.jpg,211,510,340,604,Table
./OID/Dataset/train/5bc5bf8d2c02a7ba.jpg,251,477,361,529,Table
./OID/Dataset/train/5bd621f243e4819a.jpg,522,805,847,1004,Table
./OID/Dataset/train/5bd621f243e4819a.jpg,634,310,1002,500,Table
./OID/Dataset/train/5bd8e9177cb9e5bd.jpg,69,36,984,680,Couch
./OID/Dataset/train/5befaf6e92c17aa6.jpg,61,409,234,673,Table
./OID/Dataset/train/5bfa7eed063e6ef1.jpg,35,63,506,467,Bed
./OID/Dataset/train/5bfa7eed063e6ef1.jpg,274,78,968,680,Bed
./OID/Dataset/train/5c0b96bd1e07e19e.jpg,1,230,1023,682,Bed
./OID/Dataset/train/5c0b96bd1e07e19e.jpg,630,276,1016,593,Bed
./OID/Dataset/train/5c0b96bd1e07e19e.jpg,874,173,1023,369,Bed
./OID/Dataset/train/5c1182b4b5cc5dc9.jpg,2,414,339,767,Couch
./OID/Dataset/train/5c1182b4b5cc5dc9.jpg,669,350,849,530,Couch
./OID/Dataset/train/5c14573fff11a789.jpg,15,391,275,610,Couch
./OID/Dataset/train/5c14573fff11a789.jpg,189,416,483,682,Couch
./OID/Dataset/train/5c14573fff11a789.jpg,387,413,1007,682,Couch
./OID/Dataset/train/5c14cd7cff8c73fe.jpg,187,433,859,768,Table
./OID/Dataset/train/5c56fd297638e872.jpg,484,620,646,727,Table
./OID/Dataset/train/5c9926473c946346.jpg,20,175,916,762,Bed
./OID/Dataset/train/5c9a2de369128920.jpg,148,470,529,758,Table
./OID/Dataset/train/5cc2bd9779860a60.jpg,276,628,521,820,Table
./OID/Dataset/train/5cc2bd9779860a60.jpg,0,769,202,894,Table
./OID/Dataset/train/5cc2ee69929af0bc.jpg,0,478,173,516,Table
./OID/Dataset/train/5ccc5885714c94f7.jpg,443,471,563,550,Table
./OID/Dataset/train/5cd666a15e2d5592.jpg,301,384,740,540,Bed
./OID/Dataset/train/5cd666a15e2d5592.jpg,314,333,544,401,Bed
./OID/Dataset/train/5cd666a15e2d5592.jpg,323,308,468,344,Bed
./OID/Dataset/train/5ce3ca5dc6a51573.jpg,412,8,1023,498,Bed
./OID/Dataset/train/5ce3ca5dc6a51573.jpg,611,31,1007,323,Bed
./OID/Dataset/train/5ce3ca5dc6a51573.jpg,708,70,959,298,Bed
./OID/Dataset/train/5ce57930e8df07b8.jpg,0,511,1023,767,Table
./OID/Dataset/train/5ce57930e8df07b8.jpg,433,309,1023,477,Table
./OID/Dataset/train/5ce57930e8df07b8.jpg,783,288,1023,396,Table
./OID/Dataset/train/5ce9393422106f62.jpg,112,229,902,711,Couch
./OID/Dataset/train/5d0fcf3f15688b07.jpg,6,252,406,414,Table
./OID/Dataset/train/5d0fcf3f15688b07.jpg,492,256,739,291,Table
./OID/Dataset/train/5d0fcf3f15688b07.jpg,693,282,1011,315,Table
./OID/Dataset/train/5d2dee4b44c6ec0e.jpg,348,239,538,437,Couch
./OID/Dataset/train/5d2dee4b44c6ec0e.jpg,0,338,112,767,Couch
./OID/Dataset/train/5d35d7f3efaa5f08.jpg,129,563,981,583,Table
./OID/Dataset/train/5d39e0436d7c54d4.jpg,65,393,710,986,Table
./OID/Dataset/train/5d3a334274339e15.jpg,10,74,737,767,Bed
./OID/Dataset/train/5d3b9d50baec8b65.jpg,0,23,573,751,Table
./OID/Dataset/train/5d3b9d50baec8b65.jpg,375,261,1023,762,Table
./OID/Dataset/train/5d42d75ada8352b6.jpg,2,0,1023,767,Bed
./OID/Dataset/train/5d5dc450627d70a2.jpg,20,486,607,660,Couch
./OID/Dataset/train/5d5dc450627d70a2.jpg,722,388,859,485,Table
./OID/Dataset/train/5d5dc450627d70a2.jpg,722,566,911,679,Table
./OID/Dataset/train/5d5dc450627d70a2.jpg,745,412,855,525,Table
./OID/Dataset/train/5d6716a3b038500b.jpg,0,275,895,767,Couch
./OID/Dataset/train/5d6716a3b038500b.jpg,943,454,1023,623,Couch
./OID/Dataset/train/5d68f4beac812d8c.jpg,209,234,807,589,Couch
./OID/Dataset/train/5d69b5c14757abc5.jpg,437,226,1005,760,Couch
./OID/Dataset/train/5d7971563b27d957.jpg,673,415,1024,671,Bed
./OID/Dataset/train/5d7e0e5cb90440b6.jpg,0,0,803,767,Bed
./OID/Dataset/train/5d9bdc37b8bf07e5.jpg,341,481,663,668,Bed
./OID/Dataset/train/5daadd6b64eec8b9.jpg,0,211,985,645,Couch
./OID/Dataset/train/5dabf81958810bc3.jpg,89,290,714,1023,Couch
./OID/Dataset/train/5db813ed48ca7198.jpg,0,0,1023,609,Table
./OID/Dataset/train/5dbd8d74dca9c883.jpg,0,43,340,682,Table
./OID/Dataset/train/5dc3b799f87b1255.jpg,377,369,532,463,Couch
./OID/Dataset/train/5dc648d552517a31.jpg,476,541,1023,685,Bed
./OID/Dataset/train/5dfa01aa59e87d7f.jpg,574,422,681,530,Table
./OID/Dataset/train/5e018ff4920ccce8.jpg,0,315,268,508,Table
./OID/Dataset/train/5e21bb126d3cb959.jpg,0,15,1023,679,Bed
./OID/Dataset/train/5e3ad75ded4f8837.jpg,251,385,534,624,Table
./OID/Dataset/train/5e3ad75ded4f8837.jpg,534,232,602,283,Table
./OID/Dataset/train/5e3ad75ded4f8837.jpg,865,269,970,327,Table
./OID/Dataset/train/5e3ad75ded4f8837.jpg,902,314,970,376,Table
./OID/Dataset/train/5e6d6c4d45035491.jpg,0,0,1023,683,Couch
./OID/Dataset/train/5e7404976e6d7685.jpg,8,274,464,611,Bed
./OID/Dataset/train/5e74aa3ee76ca2d2.jpg,40,361,694,886,Bed
./OID/Dataset/train/5e7f5c1b13031bac.jpg,0,412,770,1022,Table
./OID/Dataset/train/5e841f6755311bd6.jpg,74,584,254,753,Table
./OID/Dataset/train/5e841f6755311bd6.jpg,514,683,704,885,Table
./OID/Dataset/train/5e841f6755311bd6.jpg,674,492,875,644,Table
./OID/Dataset/train/5e87f2e7f2ebcdf3.jpg,0,359,710,766,Bed
./OID/Dataset/train/5e87f2e7f2ebcdf3.jpg,717,322,1022,766,Bed
./OID/Dataset/train/5ec89fcdadb6aaa4.jpg,175,253,886,441,Table
./OID/Dataset/train/5ed1239f84352714.jpg,0,607,64,767,Couch
./OID/Dataset/train/5ed1239f84352714.jpg,167,442,566,685,Couch
./OID/Dataset/train/5ed1239f84352714.jpg,712,511,992,692,Couch
./OID/Dataset/train/5ed1de079e295674.jpg,171,401,450,678,Table
./OID/Dataset/train/5ed5f21f93595668.jpg,0,161,1023,767,Table
./OID/Dataset/train/5eeecaefeb53265d.jpg,196,371,1012,754,Couch
./OID/Dataset/train/5ef58ff032048ef0.jpg,0,273,708,680,Bed
./OID/Dataset/train/5ef58ff032048ef0.jpg,839,427,1023,588,Couch
./OID/Dataset/train/5f17b4546011c67b.jpg,269,632,803,980,Table
./OID/Dataset/train/5f216d1aa058bafb.jpg,709,254,1023,682,Couch
./OID/Dataset/train/5f6e6a6244596f87.jpg,410,252,798,516,Bed
./OID/Dataset/train/5f8a08a765f9d66e.jpg,568,361,1021,682,Bed
./OID/Dataset/train/5f914f05ecf193cc.jpg,0,227,916,682,Bed
./OID/Dataset/train/5f9c2087b3002eaf.jpg,0,524,1022,680,Table
./OID/Dataset/train/5fc2085a13ea3f91.jpg,138,207,654,440,Couch
./OID/Dataset/train/5fc8afd40c4f6e3c.jpg,210,370,634,570,Table
./OID/Dataset/train/5fc8afd40c4f6e3c.jpg,325,256,630,423,Table
./OID/Dataset/train/5fd309f1c1c9df67.jpg,529,381,884,563,Table
./OID/Dataset/train/5fd85584f97dad91.jpg,379,328,829,584,Bed
./OID/Dataset/train/5fe0131974cc8da2.jpg,0,0,1023,764,Couch
./OID/Dataset/train/5ffcb1e347c4196c.jpg,493,431,932,753,Table
./OID/Dataset/train/5ffcb1e347c4196c.jpg,115,309,654,558,Table
./OID/Dataset/train/5ffcb1e347c4196c.jpg,365,193,435,276,Table
./OID/Dataset/train/5ffcb1e347c4196c.jpg,650,182,715,244,Table
./OID/Dataset/train/6017231a5141b8cf.jpg,367,494,1023,684,Bed
./OID/Dataset/train/601df33e421b6565.jpg,174,524,895,779,Couch
./OID/Dataset/train/601e540ccb0654cb.jpg,0,0,1023,768,Couch
./OID/Dataset/train/6025f334fb998dd0.jpg,17,19,758,1024,Bed
./OID/Dataset/train/602e70e82b420965.jpg,368,357,873,594,Couch
./OID/Dataset/train/6032c6bdafbe75ee.jpg,33,68,885,678,Bed
./OID/Dataset/train/6036a77d99021084.jpg,290,612,492,789,Bed
./OID/Dataset/train/6036a77d99021084.jpg,478,591,680,708,Bed
./OID/Dataset/train/6038155525892f8f.jpg,38,405,325,753,Couch
./OID/Dataset/train/6044a0fd18dcba2c.jpg,323,365,573,675,Bed
./OID/Dataset/train/605ac2edc6095634.jpg,0,214,1023,682,Couch
./OID/Dataset/train/6063c0e023d72d21.jpg,37,377,768,1024,Couch
./OID/Dataset/train/6074adf6fd675b2f.jpg,63,443,645,669,Table
./OID/Dataset/train/607a5d2f87b1267c.jpg,396,315,538,414,Couch
./OID/Dataset/train/6082b44edf9215c6.jpg,440,378,1023,682,Table
./OID/Dataset/train/608455a23bd3258e.jpg,3,197,948,682,Table
./OID/Dataset/train/608455a23bd3258e.jpg,385,267,659,487,Table
./OID/Dataset/train/60aa1af057430dfc.jpg,31,257,682,977,Bed
./OID/Dataset/train/60c2ee67a07a4667.jpg,122,403,220,525,Table
./OID/Dataset/train/60c2ee67a07a4667.jpg,462,405,561,514,Table
./OID/Dataset/train/60d3acb566352e65.jpg,455,0,1023,680,Bed
./OID/Dataset/train/60f5f7ca3ba09735.jpg,241,254,778,610,Bed
./OID/Dataset/train/6107b8bed207a95e.jpg,10,442,594,745,Bed
./OID/Dataset/train/611b6a9d02eaff26.jpg,399,348,1007,755,Bed
./OID/Dataset/train/611eb685bb3f60ed.jpg,0,506,941,767,Table
./OID/Dataset/train/611eb685bb3f60ed.jpg,9,468,1023,717,Table
./OID/Dataset/train/611eb685bb3f60ed.jpg,84,580,625,767,Table
./OID/Dataset/train/61371f4032d09a29.jpg,56,763,220,957,Couch
./OID/Dataset/train/6156091989e07696.jpg,539,468,1023,727,Couch
./OID/Dataset/train/6179f66a6b3d92d7.jpg,18,78,966,760,Bed
./OID/Dataset/train/617cdc4af9ab7090.jpg,494,534,780,680,Table
./OID/Dataset/train/617cdc4af9ab7090.jpg,42,479,296,679,Table
./OID/Dataset/train/6180216976b0c5ab.jpg,61,172,895,997,Couch
./OID/Dataset/train/618837d9e53f5025.jpg,241,529,573,815,Table
./OID/Dataset/train/61b348124201ffba.jpg,83,430,159,638,Table
./OID/Dataset/train/61b6b20e3fd452bd.jpg,0,0,767,1023,Bed
./OID/Dataset/train/61bd3a7f30814ed0.jpg,0,436,330,767,Couch
./OID/Dataset/train/61c8a0578a080693.jpg,196,252,755,449,Table
./OID/Dataset/train/61c8a0578a080693.jpg,920,354,1023,633,Table
./OID/Dataset/train/61c8a0578a080693.jpg,966,235,1023,302,Table
./OID/Dataset/train/61cc7307d35579eb.jpg,0,364,675,857,Couch
./OID/Dataset/train/61e598bdc3b9bc6d.jpg,0,195,1023,682,Couch
./OID/Dataset/train/62165221d7e89354.jpg,258,645,599,1019,Table
./OID/Dataset/train/62165221d7e89354.jpg,393,479,599,515,Table
./OID/Dataset/train/62191c9a19267632.jpg,175,577,364,671,Table
./OID/Dataset/train/622270d1ca3a932a.jpg,0,525,1023,682,Table
./OID/Dataset/train/622b3be7c8ab46d7.jpg,627,395,801,496,Table
./OID/Dataset/train/622b3be7c8ab46d7.jpg,762,332,945,598,Table
./OID/Dataset/train/6232aafb7c65307c.jpg,177,296,973,749,Bed
./OID/Dataset/train/623a79318df2528c.jpg,25,301,229,377,Table
./OID/Dataset/train/623a79318df2528c.jpg,239,346,617,735,Table
./OID/Dataset/train/6247e2f153719c16.jpg,539,456,996,779,Table
./OID/Dataset/train/624a8e24f433c130.jpg,100,553,478,740,Bed
./OID/Dataset/train/624b593552eeb646.jpg,113,0,694,767,Bed
./OID/Dataset/train/625b6dfb3b764e11.jpg,0,106,1023,685,Couch
./OID/Dataset/train/62812bec6196571e.jpg,0,391,898,679,Table
./OID/Dataset/train/628cf95773006451.jpg,387,171,981,333,Bed
./OID/Dataset/train/628cf95773006451.jpg,6,219,204,440,Couch
./OID/Dataset/train/628cf95773006451.jpg,393,166,1020,337,Couch
./OID/Dataset/train/62a0c8555c83c9f1.jpg,740,315,927,463,Table
./OID/Dataset/train/62a0c8555c83c9f1.jpg,4,451,165,511,Table
./OID/Dataset/train/62a0c8555c83c9f1.jpg,362,401,775,511,Table
./OID/Dataset/train/62a0c8555c83c9f1.jpg,591,361,872,425,Table
./OID/Dataset/train/62a51f73239cfac7.jpg,0,184,544,768,Bed
./OID/Dataset/train/62b1f7632e101e2c.jpg,730,406,1023,684,Table
./OID/Dataset/train/62b89974dc77d7a6.jpg,0,381,367,680,Bed
./OID/Dataset/train/62da68ff39d1b78b.jpg,24,474,517,764,Bed
./OID/Dataset/train/62eeada3bf57c720.jpg,0,0,1023,682,Bed
./OID/Dataset/train/62eee1be7af398e2.jpg,177,281,934,680,Couch
./OID/Dataset/train/62f5d6306eedab9a.jpg,35,333,714,847,Bed
./OID/Dataset/train/62f80fb511a6f397.jpg,0,161,447,677,Couch
./OID/Dataset/train/62fbd47375de033a.jpg,745,333,1021,444,Bed
./OID/Dataset/train/6311f2eec9fa8eb5.jpg,52,463,479,746,Couch
./OID/Dataset/train/6311f2eec9fa8eb5.jpg,433,458,668,575,Couch
./OID/Dataset/train/6311f2eec9fa8eb5.jpg,543,441,738,516,Couch
./OID/Dataset/train/6312a1aa3ca2dcda.jpg,120,28,886,669,Bed
./OID/Dataset/train/6312a1aa3ca2dcda.jpg,0,42,311,668,Bed
./OID/Dataset/train/6316d14c00a17c2a.jpg,0,403,639,746,Bed
./OID/Dataset/train/6316d14c00a17c2a.jpg,442,0,1021,767,Bed
./OID/Dataset/train/63213a5ebfb10d4f.jpg,539,0,1018,910,Bed
./OID/Dataset/train/632f1928afc940b5.jpg,219,424,796,539,Bed
./OID/Dataset/train/6338c5d6ee8bfce9.jpg,193,379,815,698,Bed
